FechaMensual,CodigoEstacion,Valor
2006-12-01,51020010,1011.0
2007-01-01,51020010,521.0
2007-02-01,51020010,290.0
2007-03-01,51020010,774.0
2007-04-01,51020010,1290.0
2007-05-01,51020010,1163.0
2007-06-01,51020010,769.0
2007-07-01,51020010,556.0
2007-08-01,51020010,581.0
2007-09-01,51020010,522.0
2007-10-01,51020010,1051.0
2007-11-01,51020010,705.0
2007-12-01,51020010,873.0
2008-01-01,51020010,1012.0
2008-02-01,51020010,671.0
2008-03-01,51020010,995.8
2008-04-01,51020010,1084.6
2008-05-01,51020010,1105.6
2008-06-01,51020010,861.4
2008-07-01,51020010,750.2
2008-08-01,51020010,720.6
2008-09-01,51020010,687.5
2008-10-01,51020010,766.4
2008-11-01,51020010,556.7
2008-12-01,51020010,746.1
2009-01-01,51020010,1034.0
2009-02-01,51020010,995.3
2009-03-01,51020010,769.3
2009-04-01,51020010,443.7
2009-05-01,51020010,868.9
2009-06-01,51020010,809.0
2009-07-01,51020010,494.0
2009-08-01,51020010,549.0
2009-09-01,51020010,295.0
2009-10-01,51020010,668.4
2009-11-01,51020010,788.3
2009-12-01,51020010,1261.1
2010-01-01,51020010,420.1
2010-02-01,51020010,608.1
2010-03-01,51020010,720.0
2010-04-01,51020010,1009.7
2010-05-01,51020010,727.0
2010-06-01,51020010,981.0
2010-07-01,51020010,825.0
2010-08-01,51020010,388.0
2010-09-01,51020010,696.4
2010-10-01,51020010,683.1
2010-11-01,51020010,877.2
2010-12-01,51020010,1368.9
2011-01-01,51020010,1066.0
2011-02-01,51020010,856.0
2011-03-01,51020010,1197.2
2011-04-01,51020010,1445.7
2011-05-01,51020010,704.2
2011-06-01,51020010,633.1
2011-07-01,51020010,711.4
2011-08-01,51020010,665.6
2011-09-01,51020010,640.1
2011-10-01,51020010,876.7
2011-11-01,51020010,513.0
2011-12-01,51020010,690.0
2012-01-01,51020010,904.0
2012-02-01,51020010,812.0
2012-03-01,51020010,625.0
2012-04-01,51020010,752.7
2012-05-01,51020010,787.9
2012-06-01,51020010,477.8
2012-07-01,51020010,360.1
2012-08-01,51020010,373.0
2012-09-01,51020010,287.3
2012-10-01,51020010,653.7
2012-11-01,51020010,953.0
2012-12-01,51020010,568.0
2013-01-01,51020010,612.0
2013-02-01,51020010,752.0
2013-03-01,51020010,740.0
2013-04-01,51020010,790.0
2013-05-01,51020010,1121.0
2013-06-01,51020010,664.3
2013-07-01,51020010,583.6
2013-08-01,51020010,635.8
2013-09-01,51020010,462.1
2013-10-01,51020010,671.8
2013-11-01,51020010,654.0
2013-12-01,51020010,1001.3
2014-01-01,51020010,918.9
2014-02-01,51020010,576.2
2014-03-01,51020010,954.2
2014-04-01,51020010,506.2
2014-05-01,51020010,999.2
2014-06-01,51020010,580.5
2014-07-01,51020010,429.3
2014-08-01,51020010,368.4
2014-09-01,51020010,658.3
2014-10-01,51020010,1497.2
2014-11-01,51020010,932.2
2014-12-01,51020010,928.7
2015-01-01,51020010,623.1
2015-02-01,51020010,854.0
2015-03-01,51020010,748.3
2015-04-01,51020010,626.9
2015-05-01,51020010,723.4
2015-06-01,51020010,338.3
2015-07-01,51020010,594.6
2015-08-01,51020010,379.6
2015-09-01,51020010,488.8
2015-10-01,51020010,1058.8
2015-11-01,51020010,1134.8
2015-12-01,51020010,298.0
2006-01-01,52070030,247.0
2006-02-01,52070030,129.0
2006-03-01,52070030,188.0
2006-04-01,52070030,275.0
2006-05-01,52070030,124.0
2006-06-01,52070030,122.0
2006-07-01,52070030,40.0
2006-08-01,52070030,26.0
2006-09-01,52070030,70.0
2006-10-01,52070030,238.0
2006-11-01,52070030,424.0
2006-12-01,52070030,261.5
2007-01-01,52070030,131.0
2007-02-01,52070030,46.0
2007-03-01,52070030,132.0
2007-04-01,52070030,154.0
2007-05-01,52070030,236.0
2007-06-01,52070030,46.0
2007-07-01,52070030,174.0
2007-08-01,52070030,28.0
2007-09-01,52070030,14.0
2007-10-01,52070030,236.0
2007-11-01,52070030,211.0
2007-12-01,52070030,467.0
2008-01-01,52070030,308.0
2008-02-01,52070030,130.0
2008-03-01,52070030,308.0
2008-04-01,52070030,224.0
2008-05-01,52070030,228.0
2008-06-01,52070030,112.0
2008-07-01,52070030,103.0
2008-08-01,52070030,61.0
2008-09-01,52070030,102.0
2008-10-01,52070030,206.0
2008-11-01,52070030,241.0
2008-12-01,52070030,402.0
2009-01-01,52070030,208.0
2009-02-01,52070030,184.0
2009-03-01,52070030,170.0
2009-04-01,52070030,92.0
2009-05-01,52070030,186.0
2009-06-01,52070030,60.0
2009-07-01,52070030,33.0
2009-08-01,52070030,36.0
2009-09-01,52070030,105.0
2009-10-01,52070030,363.0
2009-11-01,52070030,467.0
2009-12-01,52070030,239.0
2010-01-01,52070030,119.0
2010-02-01,52070030,186.0
2010-03-01,52070030,42.0
2010-04-01,52070030,158.0
2010-05-01,52070030,200.0
2010-06-01,52070030,76.0
2010-07-01,52070030,187.0
2010-08-01,52070030,23.0
2010-09-01,52070030,96.0
2010-10-01,52070030,288.0
2010-11-01,52070030,373.0
2010-12-01,52070030,391.0
2011-01-01,52070030,183.0
2011-02-01,52070030,291.0
2011-03-01,52070030,275.0
2011-04-01,52070030,501.0
2011-05-01,52070030,106.0
2011-06-01,52070030,93.0
2011-07-01,52070030,53.0
2011-08-01,52070030,93.0
2011-09-01,52070030,170.0
2011-10-01,52070030,397.0
2011-11-01,52070030,241.0
2011-12-01,52070030,208.0
2012-01-01,52070030,216.0
2012-02-01,52070030,117.0
2012-03-01,52070030,63.0
2012-04-01,52070030,152.0
2012-05-01,52070030,46.0
2012-06-01,52070030,74.0
2012-07-01,52070030,8.0
2012-08-01,52070030,14.0
2012-09-01,52070030,11.0
2012-10-01,52070030,227.0
2012-11-01,52070030,361.0
2012-12-01,52070030,229.0
2013-01-01,52070030,87.0
2013-02-01,52070030,169.0
2013-03-01,52070030,101.0
2013-04-01,52070030,95.0
2013-05-01,52070030,216.0
2013-06-01,52070030,61.6
2013-07-01,52070030,41.0
2013-08-01,52070030,53.0
2013-09-01,52070030,62.0
2013-10-01,52070030,281.0
2013-11-01,52070030,232.0
2013-12-01,52070030,377.0
2014-01-01,52070030,179.0
2014-02-01,52070030,104.0
2014-03-01,52070030,244.0
2014-04-01,52070030,69.0
2014-05-01,52070030,306.0
2014-06-01,52070030,46.0
2014-07-01,52070030,0.0
2014-08-01,52070030,5.0
2014-09-01,52070030,85.0
2014-10-01,52070030,434.0
2014-11-01,52070030,245.0
2014-12-01,52070030,399.0
2015-01-01,52070030,54.6
2015-02-01,52070030,181.0
2015-03-01,52070030,262.0
2015-04-01,52070030,79.0
2015-05-01,52070030,39.0
2015-06-01,52070030,41.0
2015-07-01,52070030,27.0
2015-08-01,52070030,30.0
2015-09-01,52070030,57.0
2015-10-01,52070030,183.0
2015-11-01,52070030,257.0
2015-12-01,52070030,6.0
2006-01-01,52070010,438.0
2006-02-01,52070010,345.0
2006-03-01,52070010,698.0
2006-04-01,52070010,608.0
2006-05-01,52070010,378.0
2006-06-01,52070010,644.0
2006-07-01,52070010,148.0
2006-08-01,52070010,264.0
2006-09-01,52070010,666.0
2006-11-01,52070010,822.0
2006-12-01,52070010,378.0
2007-01-01,52070010,453.0
2007-02-01,52070010,258.0
2007-03-01,52070010,906.0
2007-04-01,52070010,627.0
2007-05-01,52070010,964.0
2007-06-01,52070010,537.0
2007-07-01,52070010,383.0
2007-08-01,52070010,251.0
2007-09-01,52070010,81.0
2007-10-01,52070010,270.0
2007-11-01,52070010,360.0
2007-12-01,52070010,333.0
2008-01-01,52070010,760.0
2008-02-01,52070010,500.0
2008-03-01,52070010,496.0
2008-04-01,52070010,669.0
2008-05-01,52070010,681.0
2008-06-01,52070010,1024.0
2008-07-01,52070010,958.0
2008-08-01,52070010,1054.0
2008-09-01,52070010,251.0
2008-10-01,52070010,310.0
2008-11-01,52070010,190.0
2008-12-01,52070010,102.0
2009-01-01,52070010,626.0
2009-02-01,52070010,306.0
2009-03-01,52070010,525.0
2009-04-01,52070010,557.0
2009-05-01,52070010,414.0
2009-06-01,52070010,176.0
2009-07-01,52070010,296.0
2009-08-01,52070010,660.0
2009-09-01,52070010,80.0
2009-10-01,52070010,130.0
2009-11-01,52070010,105.0
2009-12-01,52070010,508.0
2010-01-01,52070010,275.0
2010-02-01,52070010,460.0
2010-03-01,52070010,338.0
2010-04-01,52070010,745.0
2010-05-01,52070010,435.0
2010-06-01,52070010,653.0
2010-07-01,52070010,550.0
2010-08-01,52070010,282.0
2010-09-01,52070010,443.0
2010-10-01,52070010,118.0
2010-11-01,52070010,311.0
2010-12-01,52070010,747.0
2011-01-01,52070010,443.0
2011-02-01,52070010,168.0
2011-03-01,52070010,462.0
2011-04-01,52070010,520.0
2011-05-01,52070010,308.0
2011-06-01,52070010,372.0
2011-07-01,52070010,665.0
2011-08-01,52070010,243.0
2011-09-01,52070010,391.0
2011-10-01,52070010,413.0
2011-11-01,52070010,25.0
2011-12-01,52070010,144.0
2012-01-01,52070010,688.0
2012-02-01,52070010,451.0
2012-03-01,52070010,481.0
2012-04-01,52070010,834.0
2012-05-01,52070010,1137.0
2012-06-01,52070010,555.0
2012-07-01,52070010,347.0
2012-08-01,52070010,169.0
2012-09-01,52070010,159.0
2012-10-01,52070010,294.0
2012-11-01,52070010,407.0
2012-12-01,52070010,55.0
2013-01-01,52070010,237.0
2013-02-01,52070010,225.0
2013-03-01,52070010,534.2
2013-04-01,52070010,695.0
2013-05-01,52070010,599.0
2013-06-01,52070010,308.0
2013-07-01,52070010,544.0
2013-08-01,52070010,308.0
2013-09-01,52070010,282.0
2013-10-01,52070010,338.0
2013-11-01,52070010,115.0
2013-12-01,52070010,213.0
2014-01-01,52070010,544.0
2014-02-01,52070010,435.0
2014-03-01,52070010,734.0
2014-04-01,52070010,586.0
2014-05-01,52070010,1115.0
2014-06-01,52070010,907.0
2014-07-01,52070010,280.0
2014-08-01,52070010,401.0
2014-09-01,52070010,369.0
2014-10-01,52070010,792.0
2014-11-01,52070010,221.0
2014-12-01,52070010,497.0
2015-01-01,52070010,603.0
2015-02-01,52070010,796.0
2015-03-01,52070010,392.0
2015-04-01,52070010,788.0
2015-06-01,52070010,229.0
2015-07-01,52070010,717.0
2015-08-01,52070010,322.0
2015-09-01,52070010,238.0
2015-10-01,52070010,562.0
2015-11-01,52070010,725.0
2015-12-01,52070010,446.0
2006-01-01,52010060,128.0
2006-02-01,52010060,57.0
2006-03-01,52010060,223.0
2006-04-01,52010060,194.0
2006-05-01,52010060,53.0
2006-06-01,52010060,89.0
2006-07-01,52010060,19.0
2006-08-01,52010060,5.0
2006-09-01,52010060,6.0
2006-10-01,52010060,195.0
2006-11-01,52010060,230.0
2006-12-01,52010060,232.0
2007-01-01,52010060,130.0
2007-02-01,52010060,35.0
2007-03-01,52010060,170.0
2007-04-01,52010060,239.0
2007-05-01,52010060,95.9
2007-06-01,52010060,11.0
2007-07-01,52010060,60.0
2007-08-01,52010060,23.0
2007-09-01,52010060,6.0
2007-10-01,52010060,351.0
2007-11-01,52010060,263.0
2007-12-01,52010060,471.0
2008-01-01,52010060,214.0
2008-02-01,52010060,273.0
2008-04-01,52010060,149.0
2008-05-01,52010060,166.0
2008-06-01,52010060,105.0
2008-07-01,52010060,18.0
2008-08-01,52010060,193.0
2008-09-01,52010060,74.0
2008-10-01,52010060,192.0
2008-11-01,52010060,127.0
2008-12-01,52010060,171.0
2009-01-01,52010060,215.0
2009-02-01,52010060,103.0
2009-03-01,52010060,177.0
2009-04-01,52010060,72.0
2009-05-01,52010060,72.0
2009-06-01,52010060,23.0
2009-07-01,52010060,16.0
2009-08-01,52010060,20.0
2009-09-01,52010060,23.0
2009-10-01,52010060,141.0
2009-11-01,52010060,184.0
2009-12-01,52010060,51.0
2010-01-01,52010060,75.0
2010-02-01,52010060,87.0
2010-03-01,52010060,56.0
2010-04-01,52010060,213.0
2010-05-01,52010060,107.0
2010-06-01,52010060,45.0
2010-07-01,52010060,233.0
2010-08-01,52010060,16.0
2010-09-01,52010060,39.0
2010-10-01,52010060,185.0
2010-11-01,52010060,465.0
2010-12-01,52010060,265.0
2011-01-01,52010060,117.0
2011-02-01,52010060,346.0
2011-03-01,52010060,106.0
2011-04-01,52010060,469.0
2011-05-01,52010060,177.0
2011-06-01,52010060,96.0
2011-07-01,52010060,83.0
2011-08-01,52010060,58.0
2011-09-01,52010060,39.0
2011-10-01,52010060,244.0
2011-11-01,52010060,223.0
2011-12-01,52010060,206.0
2012-01-01,52010060,170.0
2012-02-01,52010060,76.0
2012-03-01,52010060,105.0
2012-04-01,52010060,158.0
2012-05-01,52010060,39.0
2012-06-01,52010060,7.0
2012-07-01,52010060,0.0
2012-08-01,52010060,11.0
2012-09-01,52010060,7.0
2012-10-01,52010060,293.0
2012-11-01,52010060,203.0
2012-12-01,52010060,117.0
2013-01-01,52010060,42.0
2013-02-01,52010060,106.0
2013-03-01,52010060,176.0
2013-04-01,52010060,296.0
2013-05-01,52010060,503.0
2013-06-01,52010060,1.0
2013-07-01,52010060,23.0
2013-08-01,52010060,62.0
2013-09-01,52010060,32.0
2013-10-01,52010060,86.0
2013-11-01,52010060,256.0
2013-12-01,52010060,190.0
2014-01-01,52010060,98.0
2014-02-01,52010060,113.0
2014-03-01,52010060,168.0
2014-04-01,52010060,61.0
2014-05-01,52010060,111.0
2014-06-01,52010060,10.0
2014-07-01,52010060,0.0
2014-08-01,52010060,26.0
2014-09-01,52010060,12.0
2014-10-01,52010060,50.0
2014-11-01,52010060,57.0
2014-12-01,52010060,26.0
2015-01-01,52010060,34.0
2015-02-01,52010060,46.0
2015-03-01,52010060,58.0
2015-04-01,52010060,57.0
2015-05-01,52010060,4.0
2015-06-01,52010060,1.0
2015-07-01,52010060,0.0
2015-08-01,52010060,2.0
2015-09-01,52010060,2.0
2015-10-01,52010060,34.0
2015-11-01,52010060,121.3
2015-12-01,52010060,0.0
2006-01-01,47015080,309.8
2006-02-01,47015080,172.9
2006-03-01,47015080,254.0
2006-04-01,47015080,299.9
2006-05-01,47015080,335.7
2006-06-01,47015080,411.4
2006-07-01,47015080,396.7
2006-08-01,47015080,297.2
2006-09-01,47015080,274.5
2006-10-01,47015080,190.7
2006-11-01,47015080,216.0
2006-12-01,47015080,170.0
2007-01-01,47015080,263.6
2007-02-01,47015080,63.8
2007-03-01,47015080,247.9
2007-04-01,47015080,244.0
2007-05-01,47015080,268.2
2007-06-01,47015080,504.8
2007-07-01,47015080,261.1
2007-08-01,47015080,449.4
2007-09-01,47015080,282.2
2007-10-01,47015080,212.4
2007-11-01,47015080,244.9
2007-12-01,47015080,275.9
2008-01-01,47015080,221.6
2008-02-01,47015080,224.5
2008-03-01,47015080,100.1
2008-04-01,47015080,236.4
2008-05-01,47015080,254.4
2008-06-01,47015080,450.1
2008-07-01,47015080,327.7
2008-08-01,47015080,245.6
2008-09-01,47015080,239.2
2008-10-01,47015080,234.9
2008-11-01,47015080,130.3
2008-12-01,47015080,127.5
2009-01-01,47015080,309.2
2009-02-01,47015080,267.4
2009-03-01,47015080,118.2
2009-04-01,47015080,248.9
2009-05-01,47015080,160.5
2009-06-01,47015080,416.8
2009-07-01,47015080,469.1
2009-08-01,47015080,420.5
2009-09-01,47015080,286.8
2009-10-01,47015080,103.2
2009-11-01,47015080,103.1
2009-12-01,47015080,182.0
2010-01-01,47015080,128.6
2010-02-01,47015080,227.2
2010-03-01,47015080,251.2
2010-04-01,47015080,341.4
2010-05-01,47015080,253.5
2010-06-01,47015080,333.8
2010-07-01,47015080,302.4
2010-08-01,47015080,222.2
2010-09-01,47015080,195.8
2010-10-01,47015080,127.5
2010-11-01,47015080,167.2
2010-12-01,47015080,153.8
2011-01-01,47015080,187.9
2011-02-01,47015080,98.4
2011-03-01,47015080,164.3
2011-04-01,47015080,204.1
2011-05-01,47015080,473.1
2011-06-01,47015080,371.6
2011-07-01,47015080,642.4
2011-08-01,47015080,292.1
2011-09-01,47015080,273.1
2011-10-01,47015080,91.9
2011-11-01,47015080,91.7
2011-12-01,47015080,332.8
2012-01-01,47015080,321.7
2012-02-01,47015080,229.8
2012-06-01,47015080,309.8
2012-11-01,47015080,140.2
2012-12-01,47015080,234.2
2013-01-01,47015080,235.9
2013-02-01,47015080,373.4
2013-03-01,47015080,243.8
2013-04-01,47015080,160.7
2013-05-01,47015080,360.8
2013-06-01,47015080,308.2
2013-07-01,47015080,664.6
2013-08-01,47015080,426.0
2013-09-01,47015080,275.3
2013-10-01,47015080,222.4
2013-11-01,47015080,130.5
2013-12-01,47015080,230.9
2014-01-01,47015080,246.3
2014-02-01,47015080,155.1
2014-03-01,47015080,316.3
2014-04-01,47015080,316.5
2014-05-01,47015080,308.8
2014-06-01,47015080,430.4
2014-07-01,47015080,555.5
2014-08-01,47015080,387.9
2014-09-01,47015080,224.3
2014-10-01,47015080,201.1
2014-11-01,47015080,170.8
2014-12-01,47015080,224.2
2015-01-01,47015080,295.4
2015-02-01,47015080,122.0
2015-03-01,47015080,203.1
2015-04-01,47015080,297.0
2015-05-01,47015080,307.8
2015-06-01,47015080,620.2
2015-07-01,47015080,442.4
2015-08-01,47015080,343.0
2015-09-01,47015080,164.2
2015-10-01,47015080,206.7
2015-11-01,47015080,220.0
2015-12-01,47015080,215.9
2006-01-01,53010020,733.6
2006-02-01,53010020,917.0
2006-03-01,53010020,53.0
2006-04-01,53010020,103.5
2006-05-01,53010020,283.2
2006-06-01,53010020,297.4
2006-07-01,53010020,147.2
2006-08-01,53010020,134.6
2006-09-01,53010020,810.7
2006-10-01,53010020,500.7
2006-11-01,53010020,1256.3
2006-12-01,53010020,58.1
2007-01-01,53010020,432.3
2007-02-01,53010020,83.7
2007-03-01,53010020,211.8
2007-04-01,53010020,575.3
2007-05-01,53010020,1197.3
2007-06-01,53010020,686.8
2007-07-01,53010020,171.3
2007-08-01,53010020,402.1
2007-09-01,53010020,233.6
2007-10-01,53010020,405.6
2007-11-01,53010020,193.8
2007-12-01,53010020,605.3
2008-01-01,53010020,365.0
2008-02-01,53010020,317.0
2008-03-01,53010020,332.4
2008-04-01,53010020,264.8
2008-05-01,53010020,333.1
2008-06-01,53010020,542.5
2008-07-01,53010020,425.5
2008-08-01,53010020,549.4
2008-09-01,53010020,223.4
2008-10-01,53010020,399.0
2008-11-01,53010020,178.4
2008-12-01,53010020,236.2
2009-01-01,53010020,544.9
2009-02-01,53010020,392.1
2009-03-01,53010020,153.9
2009-04-01,53010020,232.0
2009-05-01,53010020,137.7
2009-06-01,53010020,195.6
2009-07-01,53010020,248.1
2009-08-01,53010020,374.7
2009-09-01,53010020,168.6
2009-10-01,53010020,189.6
2009-11-01,53010020,306.3
2009-12-01,53010020,201.4
2010-01-01,53010020,141.5
2010-02-01,53010020,268.3
2010-03-01,53010020,380.7
2010-04-01,53010020,205.8
2010-05-01,53010020,254.0
2010-06-01,53010020,637.8
2010-07-01,53010020,608.5
2010-08-01,53010020,212.2
2010-09-01,53010020,279.5
2010-10-01,53010020,188.5
2010-11-01,53010020,1131.0
2010-12-01,53010020,629.0
2011-01-01,53010020,489.3
2011-02-01,53010020,454.3
2011-03-01,53010020,46.7
2011-04-01,53010020,101.2
2011-05-01,53010020,167.4
2011-06-01,53010020,560.6
2011-07-01,53010020,762.8
2011-08-01,53010020,193.0
2011-09-01,53010020,230.2
2011-10-01,53010020,472.8
2011-11-01,53010020,26.6
2011-12-01,53010020,299.7
2012-01-01,53010020,524.9
2012-02-01,53010020,201.0
2012-03-01,53010020,185.6
2012-04-01,53010020,453.4
2012-05-01,53010020,306.4
2012-06-01,53010020,254.1
2012-07-01,53010020,264.4
2012-08-01,53010020,0.4
2012-09-01,53010020,34.1
2012-10-01,53010020,245.3
2012-11-01,53010020,118.4
2013-01-01,53010020,282.7
2013-02-01,53010020,68.1
2013-03-01,53010020,297.3
2013-04-01,53010020,433.5
2013-05-01,53010020,587.5
2013-06-01,53010020,154.9
2013-07-01,53010020,29.0
2013-08-01,53010020,267.8
2013-09-01,53010020,112.1
2013-10-01,53010020,432.7
2013-11-01,53010020,143.3
2013-12-01,53010020,150.4
2014-01-01,53010020,332.4
2014-02-01,53010020,533.0
2014-03-01,53010020,324.0
2014-04-01,53010020,519.1
2014-05-01,53010020,347.0
2014-06-01,53010020,145.8
2014-07-01,53010020,90.1
2014-08-01,53010020,144.3
2014-09-01,53010020,49.8
2014-11-01,53010020,182.4
2014-12-01,53010020,423.0
2015-01-01,53010020,52.7
2015-03-01,53010020,42.3
2015-04-01,53010020,117.9
2015-07-01,53010020,301.1
2015-08-01,53010020,77.4
2015-09-01,53010020,164.1
2015-10-01,53010020,739.8
2015-11-01,53010020,571.1
2015-12-01,53010020,251.9
2006-01-01,52060050,441.3
2006-02-01,52060050,521.9
2006-03-01,52060050,357.8
2006-04-01,52060050,926.6
2006-05-01,52060050,436.0
2006-06-01,52060050,315.8
2006-07-01,52060050,136.6
2006-08-01,52060050,158.5
2006-09-01,52060050,119.0
2006-10-01,52060050,609.9
2006-11-01,52060050,770.8
2006-12-01,52060050,587.4
2007-01-01,52060050,301.5
2007-02-01,52060050,224.2
2007-03-01,52060050,278.9
2007-04-01,52060050,699.5
2007-05-01,52060050,507.0
2007-06-01,52060050,190.2
2007-07-01,52060050,211.0
2007-08-01,52060050,517.1
2007-09-01,52060050,314.5
2007-10-01,52060050,818.7
2007-11-01,52060050,514.8
2007-12-01,52060050,856.6
2008-01-01,52060050,897.9
2008-02-01,52060050,417.4
2008-03-01,52060050,500.7
2008-04-01,52060050,491.7
2008-05-01,52060050,361.8
2008-06-01,52060050,442.2
2008-07-01,52060050,235.6
2008-08-01,52060050,366.4
2008-09-01,52060050,229.9
2008-10-01,52060050,759.1
2008-11-01,52060050,361.3
2008-12-01,52060050,827.1
2009-01-01,52060050,478.5
2009-02-01,52060050,438.7
2009-03-01,52060050,599.3
2009-04-01,52060050,399.4
2009-05-01,52060050,382.7
2009-06-01,52060050,338.6
2009-07-01,52060050,180.4
2009-08-01,52060050,204.0
2009-09-01,52060050,123.5
2009-10-01,52060050,374.8
2009-11-01,52060050,803.8
2009-12-01,52060050,681.1
2010-01-01,52060050,125.9
2010-02-01,52060050,355.9
2010-03-01,52060050,325.3
2010-04-01,52060050,584.8
2010-05-01,52060050,453.2
2010-06-01,52060050,312.4
2010-07-01,52060050,437.9
2010-08-01,52060050,276.0
2010-09-01,52060050,340.3
2010-10-01,52060050,661.4
2010-11-01,52060050,956.6
2010-12-01,52060050,910.5
2011-01-01,52060050,657.5
2011-02-01,52060050,758.7
2011-03-01,52060050,742.1
2011-04-01,52060050,896.2
2011-05-01,52060050,373.2
2011-06-01,52060050,387.0
2011-07-01,52060050,302.4
2011-08-01,52060050,249.2
2011-09-01,52060050,397.9
2011-10-01,52060050,717.1
2011-11-01,52060050,638.7
2011-12-01,52060050,611.3
2012-01-01,52060050,760.2
2012-02-01,52060050,339.7
2012-03-01,52060050,340.1
2012-04-01,52060050,568.1
2012-05-01,52060050,242.7
2012-06-01,52060050,102.7
2012-07-01,52060050,105.5
2012-08-01,52060050,136.8
2012-09-01,52060050,166.0
2012-10-01,52060050,640.5
2012-11-01,52060050,773.7
2012-12-01,52060050,484.3
2013-01-01,52060050,410.9
2013-02-01,52060050,422.6
2013-03-01,52060050,437.2
2013-04-01,52060050,293.7
2013-05-01,52060050,663.8
2013-06-01,52060050,230.9
2013-07-01,52060050,172.3
2013-08-01,52060050,278.9
2013-09-01,52060050,282.3
2013-10-01,52060050,545.4
2013-11-01,52060050,905.4
2013-12-01,52060050,677.5
2014-01-01,52060050,494.6
2014-02-01,52060050,394.1
2014-03-01,52060050,671.1
2014-04-01,52060050,260.0
2014-05-01,52060050,653.7
2014-06-01,52060050,156.2
2014-07-01,52060050,76.0
2014-08-01,52060050,119.5
2014-09-01,52060050,307.5
2014-10-01,52060050,764.6
2014-11-01,52060050,642.8
2014-12-01,52060050,771.4
2015-01-01,52060050,358.3
2015-02-01,52060050,547.7
2015-03-01,52060050,485.1
2015-04-01,52060050,431.3
2015-05-01,52060050,291.3
2015-06-01,52060050,116.7
2015-07-01,52060050,167.4
2015-08-01,52060050,84.0
2015-09-01,52060050,147.0
2015-10-01,52060050,455.8
2006-01-01,52050040,94.0
2006-02-01,52050040,115.0
2006-03-01,52050040,225.0
2006-04-01,52050040,299.0
2006-05-01,52050040,95.0
2006-06-01,52050040,130.0
2006-07-01,52050040,31.0
2006-08-01,52050040,7.0
2006-09-01,52050040,42.0
2006-10-01,52050040,134.0
2006-11-01,52050040,239.0
2006-12-01,52050040,216.0
2007-01-01,52050040,32.3
2007-02-01,52050040,25.0
2007-03-01,52050040,258.0
2007-04-01,52050040,276.0
2007-05-01,52050040,193.0
2007-06-01,52050040,47.9
2007-07-01,52050040,62.0
2007-08-01,52050040,33.0
2007-09-01,52050040,4.0
2007-10-01,52050040,234.0
2007-11-01,52050040,193.0
2007-12-01,52050040,229.0
2008-01-01,52050040,142.0
2008-02-01,52050040,148.0
2008-03-01,52050040,125.0
2008-04-01,52050040,319.0
2008-05-01,52050040,257.0
2008-06-01,52050040,162.0
2008-07-01,52050040,53.0
2008-08-01,52050040,76.0
2008-09-01,52050040,77.0
2008-10-01,52050040,183.0
2008-11-01,52050040,109.0
2008-12-01,52050040,122.0
2009-01-01,52050040,248.0
2009-02-01,52050040,158.0
2009-03-01,52050040,227.0
2009-04-01,52050040,84.0
2009-05-01,52050040,110.0
2009-06-01,52050040,79.0
2009-07-01,52050040,27.0
2009-08-01,52050040,72.0
2009-09-01,52050040,18.0
2009-10-01,52050040,109.0
2009-11-01,52050040,150.0
2009-12-01,52050040,103.0
2010-01-01,52050040,9.0
2010-02-01,52050040,87.0
2010-03-01,52050040,15.0
2010-04-01,52050040,279.0
2010-05-01,52050040,136.0
2010-06-01,52050040,62.0
2010-07-01,52050040,164.0
2010-08-01,52050040,31.0
2010-09-01,52050040,98.0
2010-10-01,52050040,149.0
2010-11-01,52050040,305.5
2010-12-01,52050040,200.0
2011-01-01,52050040,61.0
2011-02-01,52050040,163.0
2011-03-01,52050040,140.0
2011-04-01,52050040,325.0
2011-05-01,52050040,154.0
2011-06-01,52050040,115.0
2011-07-01,52050040,76.0
2011-08-01,52050040,32.0
2011-09-01,52050040,35.0
2011-10-01,52050040,152.0
2011-11-01,52050040,146.0
2011-12-01,52050040,172.0
2012-01-01,52050040,173.0
2012-02-01,52050040,93.0
2012-03-01,52050040,95.0
2012-04-01,52050040,191.0
2012-05-01,52050040,58.0
2012-06-01,52050040,35.0
2012-08-01,52050040,9.0
2012-09-01,52050040,10.0
2012-10-01,52050040,78.0
2012-11-01,52050040,239.0
2012-12-01,52050040,56.0
2013-01-01,52050040,42.0
2013-02-01,52050040,86.0
2013-03-01,52050040,73.0
2013-04-01,52050040,99.0
2013-05-01,52050040,237.0
2013-06-01,52050040,8.0
2013-07-01,52050040,27.0
2013-08-01,52050040,31.0
2013-09-01,52050040,31.0
2013-10-01,52050040,127.0
2013-11-01,52050040,144.0
2013-12-01,52050040,123.0
2014-01-01,52050040,120.0
2014-02-01,52050040,68.0
2014-03-01,52050040,186.0
2014-04-01,52050040,123.0
2014-05-01,52050040,250.0
2014-06-01,52050040,88.0
2014-08-01,52050040,13.0
2014-09-01,52050040,51.0
2014-10-01,52050040,240.0
2014-11-01,52050040,120.0
2014-12-01,52050040,185.0
2015-01-01,52050040,92.0
2015-03-01,52050040,110.0
2015-04-01,52050040,147.0
2015-05-01,52050040,49.0
2015-06-01,52050040,9.0
2015-07-01,52050040,32.0
2015-08-01,52050040,0.0
2015-09-01,52050040,1.0
2015-10-01,52050040,171.0
2015-11-01,52050040,164.0
2006-01-01,52050190,76.0
2006-02-01,52050190,78.0
